iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2030_target
LKA,Sri Lanka,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.08,0.08,0.12,0.13,0.13,0.13,0.13,0.13,0.18,0.25,0.25,0.27,0.27,0.321,0.349,0.376,0.404,0.431,0.459,1.723
LKA,Sri Lanka,biofuel_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.051,0.053,0.056,0.058,0.061,0.063,0.22
LKA,Sri Lanka,renewables_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.038,71.193,83.045,60.445,59.045,48.106,47.379,57.05,48.7,47.954,58.464,47.704,60.53,62.525,53.012,52.524,52.075,51.66,51.275,50.918,70.0
LKA,Sri Lanka,renewables_electricity,3.21,3.12,2.7,3.32,2.97,3.46,4.64,3.96,4.15,3.91,5.72,4.75,3.46,7.2,4.89,6.43,4.7,4.61,7.04,5.62,5.86,8.6,6.44,7.99,9.46,8.549,8.833,9.117,9.402,9.686,9.97,19.303
SWE,Sweden,hydro_capacity_gw,16.51,16.52,16.19,16.1,16.3,16.3,16.23,16.59,16.35,16.54,16.62,16.48,16.32,16.4,15.9,16.23,16.37,16.5,16.43,16.46,16.41,16.41,16.4,16.41,16.51,16.428,16.428,16.428,16.428,16.428,16.428,16.996337
SWE,Sweden,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.1,0.15,0.24,0.43,0.71,1.11,1.61,2.39,3.99,4.96,5.233,5.998,6.764,7.529,8.294,9.06,6.446886447
SWE,Sweden,wind_capacity_gw,0.21,0.3,0.36,0.42,0.48,0.52,0.58,0.82,1.09,1.48,2.02,2.76,3.61,4.19,5.09,5.82,6.44,6.61,7.3,8.68,9.98,12.12,14.28,16.22,17.24,19.289,21.046,22.803,24.56,26.317,28.074,24.90842491
SWE,Sweden,nuclear_capacity_gw,9.46,9.44,9.45,9.44,9.47,9.47,9.45,9.07,8.94,8.84,8.98,9.32,9.44,9.41,9.51,9.69,9.77,9.0,8.66,8.62,7.78,6.9,6.9,7.0,7.0,7.618,7.524,7.43,7.336,7.242,7.148,7.032967033
SWE,Sweden,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.446886447
SWE,Sweden,hydro_electricity,78.58,79.06,66.36,53.54,60.12,72.8,61.72,66.16,69.07,65.85,66.4,66.43,78.93,61.36,63.76,75.31,62.02,65.14,62.21,65.37,72.39,73.89,69.87,66.19,64.61,69.39,69.39,69.39,69.39,69.39,69.39,66.34
SWE,Sweden,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.04,0.05,0.1,0.14,0.23,0.41,0.68,1.05,1.53,1.98,3.11,4.16,4.28,4.889,5.497,6.106,6.714,7.323,8.8
SWE,Sweden,wind_electricity,0.46,0.48,0.61,0.68,0.86,0.93,0.98,1.43,2.0,2.49,3.49,6.11,7.17,9.84,11.24,16.32,15.48,17.61,16.62,19.85,27.52,27.25,33.25,34.09,40.29,43.441,47.199,50.957,54.715,58.473,62.231,74.47
SWE,Sweden,biofuel_electricity,4.1,3.78,4.18,4.51,7.2,7.49,8.36,9.84,10.34,11.46,12.19,11.54,12.19,11.45,10.7,10.77,11.49,12.08,11.91,13.04,11.18,13.08,13.13,11.7,10.18,14.209,14.539,14.87,15.2,15.53,15.861,15.57
SWE,Sweden,nuclear_electricity,57.32,72.11,68.11,67.42,77.49,72.38,66.98,66.97,63.89,52.17,57.83,60.47,64.04,66.46,64.88,56.35,63.1,65.7,68.55,66.13,49.2,52.97,51.94,48.47,50.67,53.373,52.704,52.036,51.367,50.699,50.03,52.0
CHE,Switzerland,hydro_capacity_gw,12.92,12.97,12.98,13.0,13.0,13.04,13.04,13.15,13.16,13.21,13.27,13.31,13.35,13.36,13.29,13.35,14.28,14.83,14.98,15.01,15.03,15.05,16.01,16.03,16.03,15.63,15.63,15.63,15.63,15.63,15.63,17.1
CHE,Switzerland,solar_capacity_gw,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.05,0.08,0.12,0.22,0.43,0.75,1.04,1.36,1.62,1.86,2.12,2.42,2.88,3.52,4.53,6.06,7.76,7.877,8.8,9.724,10.647,11.57,12.493,9.8
CHE,Switzerland,wind_capacity_gw,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.05,0.06,0.06,0.06,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.103,0.106,0.109,0.111,0.114,0.3
CHE,Switzerland,nuclear_capacity_gw,3.2,3.2,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.24,3.25,3.28,3.28,3.28,3.31,3.33,3.33,3.33,3.33,3.33,3.33,2.96,2.96,2.97,2.97,3.151,3.146,3.141,3.136,3.131,3.126,1.2
CHE,Switzerland,hydro_share_elec,57.225,59.714,55.377,54.809,54.523,56.078,51.747,54.864,55.574,55.337,56.414,53.326,58.6,57.948,56.247,60.035,59.028,59.092,54.8,55.851,57.327,60.829,50.311,54.765,58.732,55.075,54.699,54.329,53.964,53.603,53.247,66.19
CHE,Switzerland,solar_share_elec,0.016,0.014,0.016,0.032,0.032,0.036,0.033,0.047,0.062,0.077,0.141,0.28,0.455,0.753,1.242,1.757,2.268,2.912,3.054,3.201,3.936,4.674,6.495,6.938,7.55,8.77,9.638,10.494,11.338,12.171,12.993,13.81
CHE,Switzerland,wind_share_elec,0.0,0.0,0.0,0.0,0.016,0.018,0.017,0.031,0.031,0.031,0.063,0.115,0.137,0.136,0.148,0.173,0.188,0.225,0.188,0.22,0.212,0.23,0.252,0.25,0.236,0.27,0.28,0.29,0.3,0.31,0.319,0.95
CHE,Switzerland,biofuel_share_elec,0.326,0.289,0.331,0.347,0.355,0.395,0.384,0.451,0.493,0.558,0.563,0.724,0.805,0.874,0.872,0.816,0.989,1.196,1.034,1.042,1.226,1.58,1.666,1.62,1.562,1.53,1.577,1.624,1.67,1.715,1.759,0.95
CHE,Switzerland,nuclear_share_elec,41.097,38.754,42.875,43.346,43.554,41.911,46.498,43.455,42.714,42.897,41.208,43.974,38.622,39.159,40.751,36.231,36.061,35.327,39.953,38.79,36.361,31.863,40.636,35.882,31.513,33.691,33.177,32.67,32.17,31.676,31.189,13.97
CHE,Switzerland,hydro_electricity,36.83,41.31,35.17,34.76,33.75,31.23,30.96,35.25,36.04,35.72,36.06,32.39,38.6,38.46,38.04,38.26,34.62,34.09,34.99,38.04,37.87,36.96,29.9,37.18,44.73,37.328,37.328,37.328,37.328,37.328,37.328,41.7
CHE,Switzerland,solar_electricity,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.09,0.17,0.3,0.5,0.84,1.12,1.33,1.68,1.95,2.18,2.6,2.84,3.86,4.71,5.75,5.944,6.577,7.21,7.843,8.476,9.109,8.7
CHE,Switzerland,wind_electricity,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.07,0.09,0.09,0.1,0.11,0.11,0.13,0.12,0.15,0.14,0.14,0.15,0.17,0.18,0.183,0.191,0.199,0.207,0.216,0.224,0.6
CHE,Switzerland,biofuel_electricity,0.21,0.2,0.21,0.22,0.22,0.22,0.23,0.29,0.32,0.36,0.36,0.44,0.53,0.58,0.59,0.52,0.58,0.69,0.66,0.71,0.81,0.96,0.99,1.1,1.19,1.037,1.077,1.116,1.155,1.194,1.233,0.6
CHE,Switzerland,nuclear_electricity,26.45,26.81,27.23,27.49,26.96,23.34,27.82,27.92,27.7,27.69,26.34,26.71,25.44,25.99,27.56,23.09,21.15,20.38,25.51,26.42,24.02,19.36,24.15,24.36,24.0,22.834,22.64,22.447,22.253,22.059,21.865,8.8
TZA,Tanzania,hydro_capacity_gw,0.58,0.58,0.58,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.58,0.59,0.59,0.6,0.6,0.6,0.6,0.6,0.68,1.39,0.774,0.774,0.774,0.774,0.774,0.774,3.62473
TZA,Tanzania,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.355
TZA,Tanzania,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
TZA,Tanzania,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
TZA,Tanzania,gas_capacity_gw,0.0,0.0,0.0,0.0,0.19,0.19,0.19,0.19,0.31,0.36,0.36,0.48,0.58,0.58,0.58,0.58,0.61,0.62,0.89,0.89,0.89,1.02,1.1,1.15,1.15,1.175,1.226,1.277,1.327,1.378,1.429,1.6395
TZA,Tanzania,renewables_capacity_gw,0.61,0.61,0.61,0.62,0.62,0.61,0.61,0.61,0.61,0.61,0.62,0.63,0.64,0.64,0.65,0.66,0.67,0.67,0.69,0.69,0.69,0.69,0.69,0.77,1.48,0.876,0.878,0.88,0.882,0.884,0.886,7.49
TZA,Tanzania,hydro_share_elec,95.516,95.307,95.105,95.506,78.516,58.94,51.064,67.021,64.32,56.29,52.632,42.521,36.722,36.518,48.868,41.782,36.073,34.661,31.015,32.25,40.516,36.14,29.375,24.725,23.264,28.222,27.353,26.537,25.768,25.042,24.356,48.77534086
TZA,Tanzania,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.214,0.207,0.212,0.377,0.396,0.457,0.59,0.417,0.39,0.387,0.351,0.312,0.275,0.271,0.295,0.286,0.278,0.27,0.262,0.255,2.047022669
TZA,Tanzania,wind_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876291772
TZA,Tanzania,biofuel_share_elec,1.345,1.444,1.399,1.873,1.953,1.656,2.128,1.596,1.456,1.279,1.365,1.496,1.245,1.486,1.132,1.188,1.065,1.032,0.834,0.91,0.903,0.819,0.729,0.641,0.631,0.758,0.747,0.737,0.727,0.717,0.709,0.1
TZA,Tanzania,coal_share_elec,3.139,3.249,3.497,2.622,3.516,1.325,0.709,1.064,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.127083223
TZA,Tanzania,gas_share_elec,0.0,0.0,0.0,0.0,16.016,38.079,46.099,30.319,33.738,42.431,45.809,55.769,61.826,61.783,49.623,56.634,62.405,63.717,67.733,66.45,58.194,62.69,69.583,74.359,75.834,70.725,71.613,72.449,73.236,73.979,74.681,32.1019246
TZA,Tanzania,hydro_electricity,2.13,2.64,2.72,2.55,2.01,1.78,1.44,2.52,2.65,2.64,2.7,1.99,1.77,1.72,2.59,2.11,2.37,2.35,2.23,2.48,3.14,3.09,2.82,2.7,2.58,2.866,2.866,2.866,2.866,2.866,2.866,16.74117
TZA,Tanzania,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7026
TZA,Tanzania,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644
TZA,Tanzania,coal_electricity,0.07,0.09,0.1,0.07,0.09,0.04,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103
TZA,Tanzania,gas_electricity,0.0,0.0,0.0,0.0,0.41,1.15,1.3,1.14,1.39,1.99,2.35,2.61,2.98,2.91,2.63,2.86,4.1,4.32,4.87,5.11,4.51,5.36,6.68,8.12,8.41,7.182,7.503,7.825,8.146,8.467,8.788,11.02
THA,Thailand,hydro_capacity_gw,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.99,2.99,3.0,3.01,3.02,3.05,3.08,3.09,3.09,3.11,3.11,3.11,3.11,3.13,3.13,3.13,3.122,3.122,3.122,3.122,3.122,3.122,3.1618
THA,Thailand,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.04,0.05,0.08,0.38,0.83,1.3,1.42,2.45,2.7,2.97,2.99,2.98,3.07,3.19,3.3,3.39,3.426,3.5,3.575,3.65,3.724,3.799,10.077
THA,Thailand,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.11,0.22,0.22,0.23,0.51,0.63,1.1,1.51,1.51,1.55,1.55,1.54,1.54,1.674,1.725,1.776,1.826,1.877,1.928,4.01
THA,Thailand,biofuel_capacity_gw,0.6,0.6,0.61,0.61,0.73,0.76,1.04,1.38,1.62,1.69,1.76,1.96,2.17,2.61,2.8,3.16,3.32,3.73,4.04,4.1,4.24,4.68,4.68,4.62,4.54,5.122,5.325,5.528,5.731,5.934,6.137,4.6665
TGO,Togo,renewables_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.923,52.941,36.364,70.588,25.0,86.957,61.765,50.0,22.034,16.364,25.0,21.687,22.353,25.773,33.202,34.353,35.36,36.249,37.04,37.748,50.0
TUR,Turkey,hydro_capacity_gw,11.18,11.67,12.24,12.58,12.64,12.91,13.06,13.4,13.83,14.55,15.83,17.14,19.61,22.29,23.64,25.87,26.68,27.27,28.29,28.5,30.98,31.49,31.57,31.96,32.39,31.678,31.678,31.678,31.678,31.678,31.678,35.1
TUR,Turkey,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.04,0.25,0.83,3.42,5.06,6.0,6.67,7.82,9.43,11.29,19.88,17.707,19.771,21.836,23.9,25.964,28.029,32.9
TUR,Turkey,wind_capacity_gw,0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.15,0.36,0.79,1.32,1.73,2.26,2.76,3.63,4.5,5.75,6.52,7.01,7.59,8.83,10.61,11.4,11.81,12.97,14.159,15.19,16.222,17.254,18.286,19.318,18.1
TUR,Turkey,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
TUR,Turkey,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8
TUR,Turkey,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3
TUR,Turkey,hydro_share_elec,26.664,21.365,28.412,26.916,32.237,25.305,25.755,19.404,17.45,18.976,24.875,22.989,24.432,25.097,16.447,26.27,25.187,20.14,20.476,30.463,26.633,17.488,21.53,20.64,22.594,18.883,18.327,17.803,17.309,16.841,16.397,19.4
TUR,Turkey,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.074,0.39,1.0,2.673,3.289,3.831,4.184,4.896,5.96,7.778,7.029,7.55,8.041,8.505,8.944,9.359,11.5
TUR,Turkey,wind_share_elec,0.026,0.053,0.042,0.046,0.042,0.038,0.076,0.195,0.446,0.792,1.402,2.073,2.474,3.193,3.448,4.558,5.814,6.192,6.806,7.434,8.418,9.773,11.204,10.974,11.068,11.434,11.916,12.37,12.799,13.205,13.59,11.9
TUR,Turkey,nuclear_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2
TUR,Turkey,hydro_electricity,30.88,24.01,33.68,35.33,46.08,39.56,44.24,35.85,33.27,35.96,51.8,52.34,57.86,59.42,40.64,67.15,67.23,58.22,59.75,88.64,77.86,55.51,66.66,63.72,74.57,67.664,67.664,67.664,67.664,67.664,67.664,87.9
TUR,Turkey,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.19,1.04,2.89,7.8,9.57,11.2,13.28,15.16,18.4,25.67,25.187,27.874,30.561,33.247,35.934,38.621,52.2
TUR,Turkey,wind_electricity,0.03,0.06,0.05,0.06,0.06,0.06,0.13,0.36,0.85,1.5,2.92,4.72,5.86,7.56,8.52,11.65,15.52,17.9,19.86,21.63,24.61,31.02,34.69,33.88,36.53,40.973,43.994,47.015,50.036,53.057,56.078,53.7
TUR,Turkey,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2
TUR,Turkey,fossil_electricity,84.73,88.13,84.68,95.79,96.72,116.68,127.34,148.46,156.4,151.79,153.19,170.27,172.51,168.9,196.84,175.38,181.5,207.97,201.89,167.74,174.33,211.46,185.48,184.51,184.6,218.371,223.207,228.044,232.881,237.718,242.555,201.2
UKR,Ukraine,hydro_capacity_gw,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.7,4.56,4.6,4.61,4.61,4.63,4.66,4.7,4.66,4.7,4.73,4.82,4.82,4.82,4.82,4.49,1.25,4.04,4.04,4.04,4.04,4.04,4.04,4.935
UKR,Ukraine,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.37,0.75,0.82,0.84,0.95,1.2,2.0,5.94,7.33,8.06,8.06,8.06,5.5,8.631,9.184,9.736,10.289,10.841,11.394,11.788
UKR,Ukraine,wind_capacity_gw,0.0,0.04,0.05,0.05,0.07,0.08,0.08,0.08,0.08,0.09,0.09,0.15,0.25,0.36,0.51,0.51,0.53,0.55,0.62,1.26,1.4,1.76,1.76,1.76,0.0,1.151,1.134,1.116,1.098,1.08,1.062,5.42
UKR,Ukraine,biofuel_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.01,0.03,0.05,0.05,0.06,0.07,0.1,0.18,0.21,0.28,0.28,0.3,0.4,0.259,0.272,0.286,0.299,0.312,0.326,1.448
UKR,Ukraine,renewables_share_elec,6.617,7.003,5.576,5.156,6.482,6.679,6.707,5.355,6.169,7.05,7.122,5.756,5.677,7.816,5.595,4.4,5.74,7.091,8.296,7.792,11.488,13.919,16.489,20.048,16.062,12.973,13.319,13.815,14.283,14.763,15.256,25.0
UKR,Ukraine,hydro_electricity,11.27,12.03,9.63,9.24,11.75,12.36,12.89,10.14,11.51,11.94,13.15,10.94,10.48,13.8,8.48,5.4,7.68,8.95,10.43,6.51,7.56,10.44,11.02,11.6,11.24,10.372,10.372,10.372,10.372,10.372,10.372,7.1
UKR,Ukraine,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0.57,0.43,0.48,0.49,0.72,1.11,2.93,5.37,6.5,5.08,3.66,3.66,5.304,5.619,5.934,6.249,6.564,6.879,14.7
UKR,Ukraine,wind_electricity,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.04,0.05,0.09,0.29,0.64,1.13,1.08,0.95,0.98,1.19,2.02,3.26,3.82,1.42,0.0,0.0,0.323,0.0,0.0,0.0,0.0,0.0,15.8
UKR,Ukraine,biofuel_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.26,0.14,0.19,0.13,0.13,0.1,0.13,0.14,0.14,0.21,0.3,0.41,0.76,0.91,0.78,0.65,0.65,0.66,0.691,0.722,0.753,0.785,0.816,6.53
ARE,United Arab Emirates,renewables_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.13,0.13,0.13,0.14,0.35,0.6,1.94,2.33,3.0,3.61,6.07,6.82,7.397,8.378,9.358,10.339,11.319,12.3,9.2
ARE,United Arab Emirates,low_carbon_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.021,0.02,0.019,0.082,0.266,0.236,0.247,0.557,0.882,2.644,4.96,11.271,17.919,29.314,31.733,17.957,18.956,19.879,20.735,21.531,22.273,32.0
GBR,United Kingdom,solar_capacity_gw,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.1,1.0,1.75,2.94,5.53,9.6,11.91,12.75,13.06,13.34,13.87,14.26,14.98,16.28,17.88,17.874,18.64,19.406,20.172,20.939,21.705,47.0
GBR,United Kingdom,wind_capacity_gw,0.44,0.49,0.54,0.74,0.93,1.56,1.96,2.48,3.45,4.42,5.42,6.6,9.03,11.28,13.07,14.3,16.13,19.58,21.61,23.89,24.46,25.75,28.76,30.16,32.15,33.606,35.336,37.067,38.798,40.529,42.259,50.0
GBR,United Kingdom,wind_capacity_gw,0.44,0.49,0.54,0.74,0.93,1.56,1.96,2.48,3.45,4.42,5.42,6.6,9.03,11.28,13.07,14.3,16.13,19.58,21.61,23.89,24.46,25.75,28.76,30.16,32.15,33.606,35.336,37.067,38.798,40.529,42.259,29.0
GBR,United Kingdom,nuclear_capacity_gw,12.49,12.49,12.24,11.85,11.85,11.85,10.97,10.98,10.98,10.86,10.86,10.66,9.95,9.91,9.94,9.49,9.26,9.26,9.26,9.26,7.83,7.83,5.88,5.88,5.88,6.563,6.306,6.048,5.791,5.534,5.276,4.0
GBR,United Kingdom,coal_capacity_gw,25.9,25.84,23.39,23.47,23.64,23.57,23.76,23.87,24.19,24.12,24.09,24.14,24.21,21.46,19.95,18.46,13.7,13.36,12.34,6.82,5.36,5.36,5.36,2.05,0.0,3.834,2.78,1.726,0.672,0.0,0.0,0.0
GBR,United Kingdom,gas_capacity_gw,21.14,22.29,23.65,25.5,25.75,26.44,26.96,26.34,28.19,29.05,34.03,32.19,35.15,34.87,33.81,30.95,32.4,34.1,35.1,34.45,35.16,35.02,34.72,35.96,36.31,38.507,39.101,39.695,40.29,40.884,41.478,39.0
GBR,United Kingdom,nuclear_share_elec,23.433,24.153,23.394,22.934,20.888,21.154,19.688,16.395,13.996,18.99,16.724,19.208,19.856,20.179,19.354,21.35,21.833,21.412,20.111,17.783,16.666,15.458,15.119,14.412,14.884,14.703,14.026,13.359,12.702,12.056,11.42,11.0
GBR,United Kingdom,coal_share_elec,33.044,35.244,33.095,35.804,34.411,34.896,38.841,35.361,33.165,28.317,28.956,30.196,40.267,37.226,30.432,23.032,9.335,6.858,5.202,2.19,1.891,2.277,1.895,1.342,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,gas_share_elec,40.793,38.046,40.551,38.498,41.009,39.561,36.748,43.125,46.988,45.757,47.274,40.794,28.248,27.389,30.629,30.316,43.565,41.627,40.645,42.128,37.116,41.191,39.906,36.087,31.645,34.777,33.763,32.765,31.783,30.815,29.863,4.0
GBR,United Kingdom,renewables_share_elec,2.73,2.558,2.961,2.764,3.692,4.388,4.723,5.119,5.85,6.936,7.046,9.802,11.63,15.206,19.585,25.302,25.266,30.103,34.042,37.899,44.328,41.074,43.08,48.159,52.774,50.52,52.211,53.876,55.515,57.129,58.717,85.0
GBR,United Kingdom,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.04,0.24,1.35,2.01,4.05,7.53,10.41,11.46,12.67,12.42,12.55,12.13,13.34,13.88,14.79,14.55,14.91,15.269,15.629,15.989,16.348,45.0
GBR,United Kingdom,wind_electricity,0.94,0.96,1.25,1.29,1.94,2.9,4.22,5.27,7.13,9.28,10.29,15.96,19.84,28.4,31.95,40.27,37.16,49.65,56.91,63.84,75.62,64.93,80.21,82.15,83.28,89.609,93.906,98.203,102.5,106.797,111.094,246.0
GBR,United Kingdom,nuclear_electricity,85.06,90.09,87.85,88.69,80.0,81.62,75.45,63.03,52.49,69.1,62.14,68.98,70.41,70.61,63.75,70.34,71.73,70.34,65.06,56.18,50.24,46.1,47.4,40.6,40.59,44.491,42.782,41.073,39.363,37.654,35.944,38.0
GBR,United Kingdom,coal_electricity,119.95,131.46,124.28,138.46,131.79,134.64,148.85,135.94,124.38,103.04,107.59,108.44,142.79,130.26,100.24,75.88,30.67,22.53,16.83,6.92,5.7,6.79,5.94,3.78,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,gas_electricity,148.08,141.91,152.28,148.88,157.06,152.64,140.83,165.79,176.22,166.5,175.65,146.5,100.17,95.84,100.89,99.88,143.13,136.75,131.49,133.09,111.89,122.84,125.11,101.66,86.3,105.235,102.987,100.74,98.492,96.244,93.996,16.0
GBR,United Kingdom,renewables_electricity,9.91,9.54,11.12,10.69,14.14,16.93,18.1,19.68,21.94,25.24,26.18,35.2,41.24,53.21,64.51,83.36,83.01,98.89,110.13,119.73,133.63,122.49,135.06,135.67,143.92,152.871,159.26,165.649,172.038,178.427,184.815,307.0
USA,United States,hydro_capacity_gw,82.17,81.96,82.76,82.05,81.22,81.12,81.39,81.44,81.62,82.21,82.51,82.35,82.44,82.9,83.39,83.37,83.66,83.64,83.72,83.62,83.81,84.25,84.39,84.3,84.15,84.18,84.18,84.18,84.18,84.18,84.18,75.0
USA,United States,solar_capacity_gw,0.6,0.46,0.46,0.68,0.75,0.88,1.1,1.44,1.62,2.09,3.38,5.64,8.61,13.04,17.65,23.44,34.72,43.11,51.57,60.83,75.79,94.79,112.84,139.93,177.59,183.807,204.283,224.758,245.233,265.709,286.184,468.0
